"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"ENP","S18C","1285","","05-MAR-1991 11:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","91003797","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1301","","02-APR-1991 10:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","91005237","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1325","","14-MAY-1991 10:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","91007432","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1329","","24-MAY-1991 14:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".024","0.024","","","","","mg/L","","","","91008183","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"ENP","S18C","1337","","28-MAY-1991 11:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","91008384","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1346","","11-JUN-1991 10:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","91009034","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1357","","25-JUN-1991 10:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","91009940","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"ENP","S18C","1366","","09-JUL-1991 08:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","91010681","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1378","","23-JUL-1991 07:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","91011413","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1385","","06-AUG-1991 10:27","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","91012315","WMD","WMD","","","","","","","","","0","","2","1","2","MON","3","",""
"ENP","S18C","1403","","04-SEP-1991 13:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","91013768","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"ENP","S18C","1413","","17-SEP-1991 10:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","91014519","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"ENP","S18C","1431","","01-OCT-1991 14:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".009","0.009","","","","","mg/L","","","","91015355","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1439","","15-OCT-1991 15:11","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","91016041","WMD","WMD","","","","","","","","","0","","1","1","6","MON","3","",""
"ENP","S18C","1443","","29-OCT-1991 11:21","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","91016788","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1457","","13-NOV-1991 13:59","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","91017261","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1470","","10-DEC-1991 10:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","91018129","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1481","","07-JAN-1992 12:56","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","92000465","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1497","","04-FEB-1992 10:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","92002214","WMD","WMD","","","","","","","","","0","","2","1","2","MON","3","",""
"ENP","S18C","1519","","03-MAR-1992 14:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","92003489","WMD","WMD","","","","","","","","","0","","2","1","3","MON","3","",""
"ENP","S18C","1547","","14-APR-1992 15:31","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".014","0.014","","","","","mg/L","","","","92005507","WMD","WMD","","","","","","","","","0","","2","1","2","MON","3","",""
"ENP","S18C","1565","","12-MAY-1992 14:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","92007214","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1586","","23-JUN-1992 13:18","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".014","0.014","","","","","mg/L","","","","92009091","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"ENP","S18C","1606","","07-JUL-1992 13:08","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","92010290","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","1638","","28-AUG-1992 11:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","92013600","WMD","WMD","","","","","","","","","0","","1","1","3","MON","3","SAL=0.3",""
"ENP","S18C","1659","","15-SEP-1992 12:34","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","92014616","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1667","","29-SEP-1992 11:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","92015571","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1685","","14-OCT-1992 14:09","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".017","0.017","","","","","mg/L","","","","L45-9","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","1689","","27-OCT-1992 10:22","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L96-3","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1698","","10-NOV-1992 11:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L152-2","WMD","WMD","","","","","","","","","0","","2","1","6","MON","3","",""
"ENP","S18C","1718","","24-NOV-1992 11:52","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".018","0.018","","","","","mg/L","","","","L201-10","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1725","","09-DEC-1992 10:54","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","L259-2","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1735","","22-DEC-1992 11:14","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","L303-3","WMD","WMD","","","","","","","","","0","","2","1","3","MON","3","",""
"ENP","S18C","1752","","06-JAN-1993 11:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".009","0.009","","","","","mg/L","","","","L357-8","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","1758","","19-JAN-1993 11:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L400-5","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1769","","02-FEB-1993 10:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L471-3","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1789","","02-MAR-1993 10:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","L605-5","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1815","","13-APR-1993 09:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","L775-5","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1840","","11-MAY-1993 10:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L888-10","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","1854","","08-JUN-1993 09:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L1000-4","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1864","","22-JUN-1993 11:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L1055-2","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","1876","","07-JUL-1993 08:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L1103-6","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1885","","20-JUL-1993 09:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","L1155-3","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1893","","02-AUG-1993 11:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L1210-4","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","1901","","17-AUG-1993 09:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","L1270-3","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1911","","31-AUG-1993 10:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","L1321-3","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1921","","13-SEP-1993 15:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","L1362-4","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1933","","29-SEP-1993 11:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".017","0.017","","","","","mg/L","","","","L1442-4","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"ENP","S18C","1942","","12-OCT-1993 16:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","L1506-5","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1953","","26-OCT-1993 11:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","L1578-6","WMD","WMD","","","","","","","","","0","","1","1","3","MON","3","",""
"ENP","S18C","1961","","08-NOV-1993 15:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","L1643-5","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","1971","","22-NOV-1993 11:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","L1700-3","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","1979","","07-DEC-1993 08:38","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".013","0.013","","","","","mg/L","","","","L1757-5","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","HYDROLAB NOT WORKING",""
"ENP","S18C","1993","","11-JAN-1994 08:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","L1903-5","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2001","","24-JAN-1994 09:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".014","0.014","","","","","mg/L","","","","L1952-3","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2012","","08-FEB-1994 09:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","L2027-5","WMD","WMD","","","","","","","","","0","","2","1","2","MON","3","",""
"ENP","S18C","2025","","22-FEB-1994 11:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L2082-9","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2030","","08-MAR-1994 11:41","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L2153-3","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","2038","","21-MAR-1994 10:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L2214-4","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2047","","05-APR-1994 11:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".021","0.021","","","","","mg/L","","","","L2294-6","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2065","","10-MAY-1994 09:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","L2494-6","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2083","","07-JUN-1994 09:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","L2626-6","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","2094","","21-JUN-1994 11:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".02","0.020","","","","","mg/L","","","","L2691-8","WMD","WMD","","","","","","","","","0","","1","1","3","MON","3","",""
"ENP","S18C","2099","","12-JUL-1994 08:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","L2805-5","WMD","WMD","","","","","","","","","0","","2","1","2","MON","3","",""
"ENP","S18C","2111","","27-JUL-1994 12:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","L2897-8","WMD","WMD","","","","","","","","","0","","2","1","3","MON","3","",""
"ENP","S18C","2117","","10-AUG-1994 09:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","L2962-6","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"ENP","S18C","2125","","23-AUG-1994 11:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".013","0.013","","","","","mg/L","","","","L3028-4","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2141","","28-SEP-1994 10:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".056","0.056","","","","","mg/L","","","","L3229-4","WMD","WMD","","","","","","","","","0","","1","1","6","MON","3","",""
"ENP","S18C","2152","","04-OCT-1994 09:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L3255-6","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2160","","19-OCT-1994 10:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","L3324-4","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2172","","02-NOV-1994 11:50","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","L3387-7","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2181","","08-NOV-1994 09:55","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","L3415-9","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"ENP","S18C","2187","","21-NOV-1994 12:57","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".059","0.059","","","","","mg/L","","","","L3467-6","WMD","WMD","","","","","","","","","0","","1","1","3","MON","3","NO HYDROLAB AVAILABLE",""
"ENP","S18C","2199","","13-DEC-1994 10:25","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","L3573-11","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","HYDROLAB ERROR, NO READINGS",""
"ENP","S18C","2202","","27-DEC-1994 10:30","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".012","0.012","","","","","mg/L","","","","L3628-3","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2217","","10-JAN-1995 13:17","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","L3681-9","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","2228","","24-JAN-1995 10:12","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L3743-11","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2251","","07-MAR-1995 08:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L3899-6","WMD","WMD","","","","","","","","","0","","2","1","2","MON","3","",""
"ENP","S18C","2261","","21-MAR-1995 12:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","L3965-4","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2269","","04-APR-1995 08:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L4023-5","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2279","","18-APR-1995 10:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".011","0.011","","","","","mg/L","","","","L4085-3","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2288","","02-MAY-1995 08:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","L4143-5","WMD","WMD","","","","","","","","","0","","1","1","3","MON","3","",""
"ENP","S18C","2299","","16-MAY-1995 10:15","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".004","0.004","","","","","mg/L","","","","L4207-3","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2308","","06-JUN-1995 08:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L4294-5","WMD","WMD","","","","","","","","","0","","2","1","3","MON","3","",""
"ENP","S18C","2319","","20-JUN-1995 10:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L4356-3","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"ENP","S18C","2328","","11-JUL-1995 08:05","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L4455-5","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2339","","25-JUL-1995 10:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","L4536-3","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"ENP","S18C","2349","","07-AUG-1995 08:25","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L4592-5","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","2361","","22-AUG-1995 12:30","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".014","0.014","","","","","mg/L","","","","L4668-4","WMD","WMD","","","","","","","","","0","","1","1","4","MON","3","",""
"ENP","S18C","2369","","12-SEP-1995 08:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L4767-5","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","NO BROWN",""
"ENP","S18C","2385","","26-SEP-1995 13:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","L4852-8","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2390","","04-OCT-1995 08:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L4891-5","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","VERY WINDY",""
"ENP","S18C","2401","","17-OCT-1995 11:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".027","0.027","","","","","mg/L","","","","L4956-3","WMD","WMD","","","","","","","","","0","","1","1","5","MON","3","",""
"ENP","S18C","2411","","08-NOV-1995 08:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5071-6","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2431","","20-NOV-1995 13:34","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5117-13","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2442","","05-DEC-1995 14:23","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5196-11","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2453","","19-DEC-1995 13:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5269-9","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2458","","09-JAN-1996 08:20","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5338-4","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","2469","","23-JAN-1996 10:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5409-3","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","2479","","07-FEB-1996 10:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".005","0.005","","","","","mg/L","","","","L5475-3","WMD","WMD","","","","","","","","","0","","2","1","3","MON","3","",""
"ENP","S18C","2490","","20-FEB-1996 11:40","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5533-3","WMD","WMD","","","","","","","","","0","","2","1","3","MON","3","",""
"ENP","S18C","2510","","06-MAR-1996 10:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".006","0.006","","","","","mg/L","","","","L5611-12","WMD","WMD","","","","","","","","","0","","2","1","2","MON","3","",""
"ENP","S18C","2514","","19-MAR-1996 11:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5675-3","WMD","WMD","","","","","","","","","0","","2","1","3","MON","3","",""
"ENP","S18C","Z2027","","03-APR-1996 08:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L5749-6","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","Z2039","","16-APR-1996 12:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".009","0.009","","","","","mg/L","","","","L5815-5","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","Z2053","","07-MAY-1996 13:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".007","0.007","","","","","mg/L","","","","L5933-10","WMD","WMD","","","","","","","","","0","","2","1","2","MON","3","",""
"ENP","S18C","Z2058","","21-MAY-1996 12:10","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".008","0.008","","","","","mg/L","","","","L6016-5","WMD","WMD","","","","","","","","","0","","2","1","6","MON","3","",""
"ENP","S18C","Z2068","","04-JUN-1996 07:35","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","",".01","0.010","","","","","mg/L","","","","L6087-5","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","Z2084","","18-JUN-1996 13:25","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L6173-8","WMD","WMD","","","","","","","","","0","","1","1","1","MON","3","",""
"ENP","S18C","Z2098","","11-JUL-1996 12:45","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L6327-10","WMD","WMD","","","","","","","","","0","","1","1","2","MON","3","",""
"ENP","S18C","Z2103","","24-JUL-1996 15:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L6401-4","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
"ENP","S18C","Z2113","","07-AUG-1996 08:00","SAMP","G","0.50","","SW","25","PHOSPHATE, TOTAL AS P","","","","-.004","-0.004","","","","","mg/L","","","","L6473-5","WMD","WMD","","","","","","","","","0","","2","1","1","MON","3","",""
